Geral
:Inteli-COLLEGE-49FC:5C:45:00:4F:C8SHOW:Inteli-welcome-49FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-49FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-69FC:5C:45:00:55:18SHOW:Inteli-welcome-69FC:5C:45:00:55:1ASHOW:Inteli-Tech-69FC:5C:45:C0:55:18SHOW:Inteli-COLLEGE-70FC:5C:45:00:60:98SHOW:Inteli-welcome-70FC:5C:45:C0:60:98SHOW:Inteli-Tech-70FC:5C:45:C0:60:99SHOW:VIAGO2_AP2-7274:4C:A1:5A:B3:31SHOW:Inteli-welcome-79FC:5C:45:C0:68:68SHOW:Inteli-Tech-79FC:5C:45:C0:5F:B9SHOW:Inteli-COLLEGE-79FC:5C:45:00:5F:B8SHOW:Inteli-COLLEGE-80FC:5C:45:00:68:68SHOW:Inteli-Tech-80FC:5C:45:C0:68:69SHOW:Inteli-welcome-80FC:5C:45:C0:5F:B8SHOW:Inteli-Tech-81FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-81FC:5C:45:00:5F:D8SHOW:Inteli-welcome-82FC:5C:45:C0:5F:D8SHOW:Inteli-COLLEGE-83FC:5C:45:00:63:58SHOW:Inteli-welcome-83FC:5C:45:C0:63:58SHOW:Inteli-Tech-84FC:5C:45:C0:63:59SHOW:IPT-C4IR-8700:4E:35:96:42:24SHOW:eduroam-8800:4E:35:96:42:23SHOW:IPT_Captive_Portal-8900:4E:35:96:42:20SHOW:IPT_Colaborador_Novo-9000:4E:35:96:42:21SHOW
:Inteli-COLLEGE-44FC:5C:45:00:4F:C8SHOW:Inteli-welcome-44FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-44FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-60FC:5C:45:00:55:18SHOW:Inteli-Tech-61FC:5C:45:C0:55:18SHOW:Inteli-welcome-62FC:5C:45:00:55:1ASHOW:Inteli-Tech-67FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-68FC:5C:45:00:60:98SHOW:Inteli-welcome-68FC:5C:45:C0:60:98SHOW:Inteli-COLLEGE-69FC:5C:45:00:5F:D8SHOW:Inteli-welcome-70FC:5C:45:C0:5F:D8SHOW:Inteli-Tech-70FC:5C:45:C0:5F:D9SHOW:DIRECT-1CJ95EBB404C9GOi_-7152:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-75FC:5C:45:00:68:68SHOW:Inteli-welcome-75FC:5C:45:C0:68:68SHOW:Inteli-COLLEGE-75FC:5C:45:00:63:58SHOW:Inteli-Tech-76FC:5C:45:C0:68:69SHOW:Inteli-Tech-76FC:5C:45:C0:63:59SHOW:Inteli-Tech-77FC:5C:45:C0:5F:B9SHOW:Inteli-welcome-78FC:5C:45:C0:5F:B8SHOW:VIAGO2_AP2-7974:4C:A1:5A:B3:31SHOW:Inteli-Tech-80FC:5C:45:C0:5C:59SHOW:Inteli-welcome-81FC:5C:45:C0:5C:58SHOW:Inteli-welcome-81FC:5C:45:C0:63:58SHOW:Inteli-Tech-83FC:5C:45:C0:60:59SHOW:Inteli-Tech-84FC:5C:45:C0:53:99SHOW:Inteli-welcome-84FC:5C:45:00:5E:09SHOW:Inteli-Tech-84FC:5C:45:C0:5E:09SHOW:Inteli-welcome-85FC:5C:45:C0:53:98SHOW:Inteli-COLLEGE-85FC:5C:45:00:5E:08SHOW:CLARO_2G2F5031-8694:98:8F:2F:50:36SHOW:Inteli-COLLEGE-86FC:5C:45:00:65:98SHOW:Inteli-welcome-87FC:5C:45:C0:65:98SHOW:Inteli-COLLEGE-88FC:5C:45:00:53:98SHOW:CLARO_2GB6F9F4-IoT-936A:5D:38:B6:F9:FCSHOW:VIVOFIBRA-E7F8-93D8:C6:78:05:E7:F8SHOW
:Inteli-Tech-52FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-53FC:5C:45:00:4F:C8SHOW:Inteli-welcome-53FC:5C:45:C0:4F:C8SHOW:Inteli-COLLEGE-57FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:VIAGO2_AP2-6974:4C:A1:5A:B3:31SHOW:Inteli-COLLEGE-69FC:5C:45:00:55:18SHOW:Inteli-welcome-69FC:5C:45:00:55:1ASHOW:Inteli-Tech-70FC:5C:45:C0:55:18SHOW:Inteli-COLLEGE-78FC:5C:45:00:68:68SHOW:Inteli-welcome-78FC:5C:45:C0:68:68SHOW:Inteli-Tech-78FC:5C:45:C0:5F:D9SHOW:Inteli-Tech-79FC:5C:45:C0:68:69SHOW:Inteli-welcome-79FC:5C:45:C0:5F:D8SHOW:Inteli-COLLEGE-80FC:5C:45:00:5F:D8SHOW:DIRECT-1CJ95EBB404C9GOi_-8052:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-83FC:5C:45:00:5F:B8SHOW:Inteli-welcome-83FC:5C:45:C0:5F:B8SHOW:Inteli-Tech-84FC:5C:45:C0:5F:B9SHOW:Inteli-COLLEGE-86FC:5C:45:00:5C:58SHOW:Inteli-COLLEGE-86FC:5C:45:00:63:58SHOW:Inteli-welcome-86FC:5C:45:C0:63:58SHOW:Inteli-Tech-86FC:5C:45:C0:63:59SHOW:Inteli-Tech-87FC:5C:45:C0:53:99SHOW:Inteli-Tech-87FC:5C:45:C0:5C:59SHOW:AlexMari2G-88F4:C1:14:71:B7:88SHOW:Inteli-welcome-88FC:5C:45:C0:5C:58SHOW:Inteli-welcome-88FC:5C:45:C0:53:98SHOW:IPT_Captive_Portal-9200:4E:35:96:42:20SHOW
:Inteli-COLLEGE-48FC:5C:45:00:4F:C8SHOW:Inteli-welcome-48FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-48FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-59FC:5C:45:00:60:98SHOW:Inteli-welcome-59FC:5C:45:C0:60:98SHOW:Inteli-Tech-59FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-63FC:5C:45:00:55:18SHOW:Inteli-Tech-64FC:5C:45:C0:55:18SHOW:Inteli-welcome-64FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7274:4C:A1:5A:B3:31SHOW:Inteli-COLLEGE-74FC:5C:45:00:5F:D8SHOW:Inteli-welcome-76FC:5C:45:C0:5F:D8SHOW:Inteli-Tech-76FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-77FC:5C:45:00:68:68SHOW:Inteli-welcome-77FC:5C:45:C0:68:68SHOW:Inteli-Tech-77FC:5C:45:C0:68:69SHOW:Inteli-COLLEGE-80FC:5C:45:00:53:98SHOW:Inteli-welcome-80FC:5C:45:C0:53:98SHOW:Inteli-Tech-81FC:5C:45:C0:53:99SHOW:Inteli-welcome-82FC:5C:45:C0:63:58SHOW:Inteli-Tech-83FC:5C:45:C0:63:59SHOW:Inteli-welcome-83FC:5C:45:C0:5F:B8SHOW:Inteli-welcome-83FC:5C:45:00:5E:09SHOW:Inteli-Tech-83FC:5C:45:C0:5E:09SHOW:Inteli-COLLEGE-83FC:5C:45:00:5E:08SHOW:Inteli-Tech-84FC:5C:45:C0:5F:B9SHOW:Inteli-COLLEGE-84FC:5C:45:00:5F:B8SHOW:DIRECT-1CJ95EBB404C9GOi_-8552:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-87FC:5C:45:00:5C:58SHOW:Inteli-welcome-87FC:5C:45:C0:5C:58SHOW:Inteli-Tech-88FC:5C:45:C0:5C:59SHOW:Inteli-welcome-88FC:5C:45:C0:60:58SHOW:IPT_Captive_Portal-8900:4E:35:96:42:20SHOW
:Inteli-COLLEGE-52FC:5C:45:00:4F:C8SHOW:Inteli-welcome-52FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-52FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-56FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-64FC:5C:45:00:55:18SHOW:Inteli-Tech-64FC:5C:45:C0:55:18SHOW:Inteli-welcome-64FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7374:4C:A1:5A:B3:31SHOW:Inteli-Tech-73FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-74FC:5C:45:00:5F:D8SHOW:Inteli-welcome-74FC:5C:45:C0:5F:D8SHOW:Inteli-COLLEGE-79FC:5C:45:00:68:68SHOW:Inteli-Tech-79FC:5C:45:C0:68:69SHOW:Inteli-welcome-80FC:5C:45:C0:68:68SHOW:Inteli-COLLEGE-80FC:5C:45:00:53:98SHOW:Inteli-welcome-80FC:5C:45:C0:53:98SHOW:Inteli-Tech-80FC:5C:45:C0:53:99SHOW:Inteli-COLLEGE-81FC:5C:45:00:63:58SHOW:DIRECT-1CJ95EBB404C9GOi_-8252:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-83FC:5C:45:00:5E:08SHOW:Inteli-welcome-85FC:5C:45:00:5E:09SHOW:Inteli-Tech-85FC:5C:45:C0:5E:09SHOW:Inteli-COLLEGE-86FC:5C:45:00:60:58SHOW:Inteli-Tech-87FC:5C:45:C0:5F:B9SHOW:Inteli-welcome-87FC:5C:45:C0:60:58SHOW:Inteli-Tech-87FC:5C:45:C0:60:59SHOW:Barboza-89C0:B1:01:E5:22:DASHOW:CLARO_2G2F5031-9094:98:8F:2F:50:36SHOW:Inteli-COLLEGE-90FC:5C:45:00:5C:58SHOW:Tobias fera-9150:D4:F7:91:62:0ESHOW
:Inteli-COLLEGE-50FC:5C:45:00:4F:C8SHOW:Inteli-welcome-50FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-50FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-57FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-64FC:5C:45:00:55:18SHOW:Inteli-Tech-64FC:5C:45:C0:55:18SHOW:Inteli-welcome-64FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7574:4C:A1:5A:B3:31SHOW:Inteli-COLLEGE-75FC:5C:45:00:5F:D8SHOW:Inteli-welcome-75FC:5C:45:C0:5F:D8SHOW:Inteli-Tech-76FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-79FC:5C:45:00:68:68SHOW:Inteli-welcome-79FC:5C:45:C0:68:68SHOW:Inteli-Tech-79FC:5C:45:C0:68:69SHOW:Inteli-COLLEGE-79FC:5C:45:00:53:98SHOW:Inteli-welcome-80FC:5C:45:C0:63:58SHOW:Inteli-Tech-80FC:5C:45:C0:63:59SHOW:Inteli-Tech-80FC:5C:45:C0:53:99SHOW:Inteli-welcome-80FC:5C:45:C0:53:98SHOW:Inteli-COLLEGE-80FC:5C:45:00:63:58SHOW:DIRECT-1CJ95EBB404C9GOi_-8052:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-85FC:5C:45:00:5E:08SHOW:Inteli-welcome-85FC:5C:45:00:5E:09SHOW:Inteli-Tech-85FC:5C:45:C0:5E:09SHOW:Inteli-Tech-85FC:5C:45:C0:5F:B9SHOW:Inteli-COLLEGE-86FC:5C:45:00:5F:B8SHOW:Inteli-welcome-86FC:5C:45:C0:5F:B8SHOW:Inteli-Tech-88FC:5C:45:C0:60:59SHOW:Inteli-COLLEGE-89FC:5C:45:00:60:58SHOW:IPT-C4IR-9200:4E:35:96:42:24SHOW
:Inteli-COLLEGE-51FC:5C:45:00:4F:C8SHOW:Inteli-welcome-51FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-51FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-57FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-63FC:5C:45:00:55:18SHOW:Inteli-Tech-63FC:5C:45:C0:55:18SHOW:Inteli-welcome-63FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7374:4C:A1:5A:B3:31SHOW:Inteli-COLLEGE-75FC:5C:45:00:5F:D8SHOW:Inteli-welcome-75FC:5C:45:C0:5F:D8SHOW:Inteli-Tech-75FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-76FC:5C:45:00:68:68SHOW:Inteli-welcome-77FC:5C:45:C0:68:68SHOW:Inteli-Tech-77FC:5C:45:C0:68:69SHOW:Inteli-COLLEGE-79FC:5C:45:00:53:98SHOW:Inteli-welcome-79FC:5C:45:C0:53:98SHOW:Inteli-Tech-79FC:5C:45:C0:53:99SHOW:Inteli-welcome-80FC:5C:45:C0:63:58SHOW:Inteli-COLLEGE-81FC:5C:45:00:63:58SHOW:Inteli-Tech-81FC:5C:45:C0:63:59SHOW:DIRECT-1CJ95EBB404C9GOi_-8152:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-83FC:5C:45:00:5E:08SHOW:Inteli-Tech-84FC:5C:45:C0:5F:B9SHOW:Inteli-welcome-84FC:5C:45:00:5E:09SHOW:Inteli-COLLEGE-85FC:5C:45:00:5F:B8SHOW:Inteli-Tech-85FC:5C:45:C0:5E:09SHOW:Inteli-welcome-85FC:5C:45:C0:5F:B8SHOW:Inteli-COLLEGE-88FC:5C:45:00:60:58SHOW:IPT-WiFi-943C:E5:A6:C6:38:71SHOW
:Inteli-COLLEGE-49FC:5C:45:00:4F:C8SHOW:Inteli-welcome-49FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-49FC:5C:45:C0:4F:C9SHOW:Inteli-welcome-55FC:5C:45:C0:60:98SHOW:Inteli-COLLEGE-57FC:5C:45:00:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-61FC:5C:45:00:55:18SHOW:Inteli-Tech-61FC:5C:45:C0:55:18SHOW:Inteli-welcome-61FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7274:4C:A1:5A:B3:31SHOW:Inteli-COLLEGE-76FC:5C:45:00:5F:D8SHOW:Inteli-welcome-76FC:5C:45:C0:5F:D8SHOW:Inteli-Tech-76FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-77FC:5C:45:00:68:68SHOW:Inteli-welcome-78FC:5C:45:C0:68:68SHOW:Inteli-Tech-78FC:5C:45:C0:68:69SHOW:Inteli-welcome-78FC:5C:45:C0:53:98SHOW:Inteli-Tech-78FC:5C:45:C0:53:99SHOW:DIRECT-1CJ95EBB404C9GOi_-7852:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-79FC:5C:45:00:53:98SHOW:Inteli-COLLEGE-81FC:5C:45:00:63:58SHOW:Inteli-welcome-81FC:5C:45:C0:63:58SHOW:Inteli-Tech-84FC:5C:45:C0:5E:09SHOW:Inteli-welcome-85FC:5C:45:00:5E:09SHOW:Inteli-Tech-87FC:5C:45:C0:60:59SHOW:IPT-Colaboradores-893C:E5:A6:C6:38:70SHOW:IPT-C4IR-9100:4E:35:96:42:24SHOW:IPT-WiFi-923C:E5:A6:C6:38:71SHOW
:Inteli-COLLEGE-49FC:5C:45:00:4F:C8SHOW:Inteli-welcome-49FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-49FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-56FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-63FC:5C:45:00:55:18SHOW:Inteli-Tech-63FC:5C:45:C0:55:18SHOW:Inteli-welcome-63FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7374:4C:A1:5A:B3:31SHOW:Inteli-Tech-75FC:5C:45:C0:5F:D9SHOW:Inteli-welcome-76FC:5C:45:C0:5F:D8SHOW:Inteli-COLLEGE-76FC:5C:45:00:5F:D8SHOW:Inteli-welcome-77FC:5C:45:C0:53:98SHOW:Inteli-Tech-77FC:5C:45:C0:63:59SHOW:DIRECT-1CJ95EBB404C9GOi_-7752:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-78FC:5C:45:00:68:68SHOW:Inteli-COLLEGE-78FC:5C:45:00:63:58SHOW:Inteli-welcome-79FC:5C:45:C0:68:68SHOW:Inteli-Tech-79FC:5C:45:C0:68:69SHOW:Inteli-COLLEGE-79FC:5C:45:00:53:98SHOW:Inteli-Tech-79FC:5C:45:C0:53:99SHOW:Inteli-COLLEGE-81FC:5C:45:00:5E:08SHOW:Inteli-welcome-82FC:5C:45:00:5E:09SHOW:Inteli-Tech-82FC:5C:45:C0:5E:09SHOW:Inteli-COLLEGE-85FC:5C:45:00:5F:B8SHOW:Inteli-Tech-85FC:5C:45:C0:5F:B9SHOW:Inteli-welcome-86FC:5C:45:C0:5F:B8SHOW:Inteli-COLLEGE-87FC:5C:45:00:60:58SHOW:Inteli-welcome-87FC:5C:45:C0:60:58SHOW:Inteli-Tech-87FC:5C:45:C0:60:59SHOW
:Inteli-COLLEGE-50FC:5C:45:00:4F:C8SHOW:Inteli-welcome-50FC:5C:45:C0:4F:C8SHOW:Inteli-Tech-50FC:5C:45:C0:4F:C9SHOW:Inteli-COLLEGE-57FC:5C:45:00:60:98SHOW:Inteli-welcome-57FC:5C:45:C0:60:98SHOW:Inteli-Tech-57FC:5C:45:C0:60:99SHOW:Inteli-COLLEGE-63FC:5C:45:00:55:18SHOW:Inteli-Tech-63FC:5C:45:C0:55:18SHOW:Inteli-welcome-63FC:5C:45:00:55:1ASHOW:VIAGO2_AP2-7374:4C:A1:5A:B3:31SHOW:Inteli-Tech-74FC:5C:45:C0:5F:D9SHOW:Inteli-COLLEGE-75FC:5C:45:00:5F:D8SHOW:Inteli-welcome-75FC:5C:45:C0:5F:D8SHOW:Inteli-COLLEGE-76FC:5C:45:00:68:68SHOW:Inteli-welcome-76FC:5C:45:C0:68:68SHOW:Inteli-Tech-76FC:5C:45:C0:68:69SHOW:DIRECT-1CJ95EBB404C9GOi_-7852:57:9C:C0:46:1CSHOW:Inteli-COLLEGE-79FC:5C:45:00:53:98SHOW:Inteli-Tech-79FC:5C:45:C0:53:99SHOW:Inteli-COLLEGE-80FC:5C:45:00:63:58SHOW:Inteli-welcome-80FC:5C:45:C0:53:98SHOW:Inteli-welcome-81FC:5C:45:C0:63:58SHOW:Inteli-Tech-81FC:5C:45:C0:63:59SHOW:Inteli-Tech-85FC:5C:45:C0:65:99SHOW:Inteli-COLLEGE-88FC:5C:45:00:60:58SHOW:Inteli-welcome-88FC:5C:45:C0:60:58SHOW:Inteli-Tech-88FC:5C:45:C0:60:59SHOW:IPT-WiFi-Novo-8900:4E:35:96:42:22SHOW:IPT_Colaborador_Novo-9100:4E:35:96:42:21SHOW
